post_id,row_idx,utility_id,year,language,source_url,task_a_id,task_a_gold,task_b_id,task_b_gold,task_b1_gold
1338789786143417,1303,U07,2017,Dutch,https://www.facebook.com/photo/?fbid=1338789786143417&set=a.604897090983332,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
4129069273836402,1304,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02UtxqUUBjrUSCGUaZuND7mcmdQYV4PSdcuLn6gLfYcvSR18FtHZcK6cT9G4vukSwzl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
10158542118116714,1305,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02ag29MVMPvzgjU9h7m95neYyAiLV1BWr5KmiKRgxxe7g8cVi9TP7DCTDb114zNaULl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
4346294602113867,1306,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0zybYgYcfpwaSgU2krPoa47YP6UCDbkUqsdi33A5J4xxk2SqvDqtpPc3AuopcpvdXl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
888363567907005,1307,U01,2015,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/888363567907005,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
5201518799871724,1308,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0YwmRQfQT7wFDQJJB8zcemdb8f2RJ69VQHhK7ScL7P3n8QCmGUCVbm9pWHnUJ5j87l,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
10155827716504268,1309,U08,2017,French,https://www.facebook.com/photo/?fbid=10155827716504268&set=a.643560364467965,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
2314250591931907,1310,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid09gFt6J9PFnq4uveABHzGhp8R3myEDvVFtubXidVYQw1GEfE1fDjzhZgCQHNRz5Rzl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5009961429080511,1311,U01,2022,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02QGxk584odg6w1xm3V9FNyRix1yJwWDKPmBiBQTR98nt9sFRNtSfveuiysE2DVnmkl,A2,Service disruption / repair / infrastructure,B2,Instruction / advice to public,Risk / incident communication
2188287134581302,1312,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02i3MnqHzQoNadku9bMMNh5hUVCc3sVvFY4gJN85iEUjRLNWxGRyfUMaWTqpQQ52cql,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
10158133015239268,1313,U08,2019,French,https://www.facebook.com/eaudeparis/videos/606633753471611/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1278997945457182,1314,U03,2016,Portuguese,https://www.facebook.com/photo/?fbid=1278997945457182&set=a.636558505181850,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1960404113983225,1315,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0upUBkCksBh3EhDKWmrkAtdoefFSSPHy3BSnvCvqNVi5z8wtn8nnaDFK3d5j36FZLl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
270874579602862,1316,U03,2011,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Nth7iALTHSqp2gwcEtKvmMoUD73ThTegxagTbhEARtv9EoW9AfC2K3XQcNdtH9CEl,A2,Service disruption / repair / infrastructure,B2,Instruction / advice to public,Risk / incident communication
688309694526013,1317,U03,2013,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/688309694526013,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
2168038153219819,1318,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0S2xw5dtUARXjNXY8Xi79Nm9kZBfTm2wD7BQ7qiqum5qhzH6hNJrsfMywSVRgnWdxl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
980489684116736,1319,U05,2024,German,https://www.facebook.com/reel/1599572227646178/,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
672224456134537,1320,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=672224456134537&set=a.653490278007955,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5497875843622398,1321,U01,2022,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0TiP3yekY7HKXP3TAVEXCk88b8mU6fJp9jrVyGLL3z13R7wGWkftcJuxSg5yunVGml,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5793236014033330,1322,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0EzSxNE1P7bY6HvE3RfxZiiR3CuiDbj5JK472XXxCDpP5Lrw2c5XtDU6wy7fsUvmpl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1348707383715977,1323,U09,2025,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02TbVwPfJaC2FtzS344r8QcncYeJXwMopUMBxBC2Mhupcn3WNUsYVjcWQwX1mwpQLVl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
4578063912270267,1324,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/videos/276223301216858/,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
480000215387285,1325,U04,2013,Norwegian,https://www.facebook.com/photo/?fbid=480000215387285&set=a.485581470263619,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
962979687112059,1326,U01,2016,Finnish,https://www.facebook.com/photo/?fbid=962979687112059&set=a.476477601183072,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2138385473141497,1327,U12,2019,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02nozHUejYMwQGDy9vqT5CRDMivP1JgifKdM6FXthvZLhTdHnJ8YYktaKnFmuHpvj6l,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
721182796693645,1328,U02,2023,German,https://www.facebook.com/HamburgWasser/videos/203327496081565/,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
2064210553892323,1329,U12,2018,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid02RkakC1n7UZrTF6WcbtZXje1hqmJfiMamzXYoHxn3xaiE2oJrxGmKtApWQJqLnprjl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1520438598109215,1330,U02,2020,German,https://www.facebook.com/HamburgWasser/posts/pfbid0ozTsxwrPt26Azcx2bko4zy67jQaiRLkNzCedEo6aKhHxBpPTDGouQiR9yBkJRrgtl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1319332706862080,1331,U10,2025,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/10093566700741930/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
4064128370276198,1332,U07,2021,Dutch,https://www.facebook.com/FARYSmultiservice/videos/315175303542729/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
775998399090475,1333,U03,2014,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02ZSdeycCBMjceFEP1QE5rEPPSEgw9tzHSsb2vYrp1QGv1p5frGmk43zJj5dBPLu3l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
850649588292022,1334,U03,2014,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/850649588292022,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
4269294756427471,1335,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/videos/3938825272874795/,A3,Water conservation / drought / demand management,B2,Instruction / advice to public,Risk / incident communication
1333651402132350,1336,U01,2026,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02Pg1oaGYvZHRYuVFNDfo5cgPmEWJiudm9bUrNqS77VATNLwZSxSGNMwvFYTjHGW6Nl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1589356781141010,1337,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02Jq1y43FuhWgU5FmFBZmabhaf6ns2GTzEWE8aHeFKwtKwGZr6U4jBMiVdGwPzk8nel,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1208963575923387,1338,U02,2019,German,https://www.facebook.com/HamburgWasser/videos/481988078995046/,A4,Flood / stormwater / wastewater / sewer,B6,Institutional promotion / community news,Institutional / community communication
1621971527955921,1339,U02,2020,German,https://www.facebook.com/HamburgWasser/posts/pfbid0e95SZpieVXAe5vRpUNz92D3bmAdV5PqJayaJ3nQVifNqKRNbzxbiRJtDZvyXL1Tjl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
3881750585234940,1340,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02JNG6GPM8FUXUsarpz3VZWG3194T1CScEkG4Uq5ErWU6JKsXN2oqNNpCvBJ61Aw6xl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1843135745710063,1341,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0Pn2GXsbntW14ESG6Mm6fgQmnmfYcgqTTP2auW1737AmDZmf3wL6tvD3PJu1MC8wSl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1650360561654250,1342,U03,2017,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0359H1vbJf3K85cWS7m71RGsnRns3H118TDcWrqG6CQRVFAXmP76P6Z8msTWUbeexDl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
4312079128815700,1343,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Ybfr4uzf2dQFrTwmgAjnXVT8EKEFuweU2zFXKFobmMXdziMva78aNFaE3PAwdR75l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1187629325058060,1344,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0zFzCQ6RSH9pJg7WrUrDcs5BStrmgBgPuGLUWLZyny1gNHibuKttjUrHGZ9Vj9DYtl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10160402524304268,1345,U08,2022,French,https://www.facebook.com/eaudeparis/posts/pfbid0CbyCyF19wc7ryhqL7hmG5Sh6buiQbw7NyB81R1CYADAbqkZf6rz4oVgsJoyqB7Dvl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1544339266053729,1346,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0DDTpP7HufQufk82fLQVL3fb1HZZNfuLmCogMY8LRyZkTqaY6Rzdodo8nZDEwxKa2l,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1039792142827290,1347,U05,2017,German,https://www.facebook.com/wasserbetriebe/posts/pfbid0fZK4PCPqiLjjFmGBvPw8a5LV7REbY4pM3aRuVXd6HadfDUpn2xWJq4yMoAufLbq4l,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
3061629217224359,1348,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02MjJwxMJcKWd3pFiTiiZhYcBVVffGnqHKdB7AzxCPMHJvteBwUUb1TQQppaudTgwdl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
1330187620467648,1349,U02,2019,German,https://www.facebook.com/HamburgWasser/posts/pfbid027tHeku6gBFZaxsSGeCQDFkHCtP6D4ynCaXgs4CeravZ5wBFBcDhGA5wWcP3umuGAl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
668175335346630,1350,U01,2023,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02j9uJ553DU3AjRRVN8aGvehoDLZg1tpukEEsfgDR8eXSMu15RbtQ2vj2spteiEdk6l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1155140801640246,1351,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0MwDS9fUCwiACXddzpyQxpmNxWrosh2i8rYy7w1WRuS8VPHi47jrYB6v7T8YEXWhtl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
10158863584539268,1352,U08,2020,French,https://www.facebook.com/eaudeparis/posts/pfbid028nvjGat3epYnEWeSkZ4yeHTdk4uVwwmE3pJpYd2Fmv2ESWvV121H3LLJWzerm46Tl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
732887405543633,1353,U05,2023,German,https://www.facebook.com/reel/7452225558125333/,A4,Flood / stormwater / wastewater / sewer,B1,Alert / warning,Risk / incident communication
10160859989469268,1354,U08,2023,French,https://www.facebook.com/eaudeparis/posts/pfbid031suZaQEZ5u6fJUGZUB9odDFUBE58wnAK1Nc4dFHZFQxB69FQHibvCu5JuVNSbGHxl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1072403431590483,1355,U01,2025,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0ybDZW9VSiByc1jf9YRfWHYfh4RtqrgkL7v8Sacr2Zv7sRiLU2DeEd75Cc3SFek5cl,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
1715852301802064,1356,U04,2018,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid08MGFnBRAvAofxSzshcYZ2DfAbQrt4qbeqzHVLQw8Q2s9Y7si9H1htas4jrU3vtGfl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
10158006658626714,1357,U10,2021,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/327744835559462/,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
10155768618906714,1358,U10,2018,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02oHjC9N5Q1UJh3EB5QvgfUhYMtP76Srscy3bf8LhXsiJrvLzV1NSSQbY6YPRsvqjjl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
420824447941207,1359,U03,2012,Portuguese,https://www.facebook.com/photo/?fbid=420824447941207&set=a.636558505181850,A2,Service disruption / repair / infrastructure,B5,Education / awareness,Education / awareness
1552136601940662,1360,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0etYSvV6wytcYgeM9f95mgAvt5t2e13S6QXkkn5iNToy87HvHpKKnrH2pNMt8Suiel,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
5615559691800964,1361,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0TSyuZqhDNS5BD3raoahf22P6uZBcaC7YMLehsvY7XVZKgwLR6F9CDf2ESu9Lut1Al,A3,Water conservation / drought / demand management,B1,Alert / warning,Risk / incident communication
4360983440591935,1362,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02q4vzttJRKNupFMm3CFqub3qij3cceAZQhWyxU4iCQ2cC1SVZfn4H5C9jcqY8ZFnJl,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
792773869309334,1363,U09,2023,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid07jDyTJMYZ9rXq2bHw5r2w2LM7WqdYLVyeLKmDmjC5VrcAbbivdMtb38iJNzJShzBl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
661308067279224,1364,U01,2014,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/661308067279224,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
759859569656977,1365,U11,2024,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid0k477xQLkVwEzBWt1WqQ3VQtyp4bxzbqmDHtqWbugBHAtgdTnHfLxSZtgWqipa5Uil,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
5402654949758107,1366,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0sRmmapF6A4UmJ9At9dUTXrtCJ5x8RL6Lt5dHVJUoGpXhF86qsKRwvewVNFdUz9Xdl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
3615175941892407,1367,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02etyhYqanReCbB5Y2sVUM5zTb78KH8ZuYqxMhzPGM1uCbbwNYCr6EAMJJkyfAfMWNl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
3153403768046903,1368,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid029XjkmGNoQmBoqVPMPsRDHtYHez9u78iUNe8Z8dffZnVV4HGy6gy9iy4HF3mkMQFEl,A4,Flood / stormwater / wastewater / sewer,B1,Alert / warning,Risk / incident communication
5270154339705158,1369,U04,2022,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02gfCVrY1qNrifQHjk9q3N1JSUYL4B2V4w1mFr7apzrE9CwhEd7qAEhthT8dadHVmfl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
3428048457271824,1370,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0TeZL9KhKmty7seXKDLtY9LN55h8qXA8jB4bjK5s7Na6K8L5Yq1SNR7g3jHvf6WXUl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
910498612423311,1371,U05,2017,German,https://www.facebook.com/wasserbetriebe/posts/910498612423311,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
610412125679426,1372,U04,2014,Norwegian,https://www.facebook.com/photo/?fbid=610412125679426&set=a.485581470263619,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
2095868067103495,1373,U03,2018,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0219rwEMvPFkxZM5c6kJ8MFjbbfP6rpuSMKYbpV25nqpD85SNchzY7Bwr1A6D89Ssul,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
143068152493698,1374,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/143068152493698,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1627166687423163,1375,U05,2019,German,https://www.facebook.com/wasserbetriebe/posts/pfbid0Rt1Xh1zx31z1Lw6sECu32YNBNXqPegYTTWybVqNp3FMgaMH4Q3PPfbeccc5tHuy6l,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1215497445604581,1376,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02K664SmmhyeRmcdZucvr8Lk158EQ5KWpdMF4xwqFEaoQTUkWbe1NB5PNKJAUkGdCJl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
999736770103017,1377,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/999736770103017,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
753810291362334,1378,U01,2014,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/753810291362334,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
5309843662402892,1379,U04,2022,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid035dzubtoPCeK5SfECotQdofjJnqqtqnpnPvZoVaeKSt6ZGbWdCjzSf9cnviMDcVeel,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
10158662691764268,1380,U08,2020,French,https://www.facebook.com/eaudeparis/videos/548712919179066/,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
1718509131635493,1381,U02,2020,German,https://www.facebook.com/HamburgWasser/videos/507796193404876/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
1138446632845648,1382,U03,2016,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/1138446632845648,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
654644631278901,1383,U01,2014,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/654644631278901,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1180695863403449,1384,U07,2024,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid02R8sVSycujoWgGkHXfULacqzWSHSZVJiYUPgtQectY3kVNzrDx8dNwU7mHU9FDeDxl,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
288805144476472,1385,U03,2011,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid022c4bNcpd2ccENQ8MXU4wscMHKP5mmAyeBzc3KrmNEwwp29ZQ1PebizZbg46Q62Z1l,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
10158688124886714,1386,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/365323628954183/,A1,Water quality / safety / public health,B5,Education / awareness,Education / awareness
290390734317913,1387,U03,2011,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0kJJYHWpMMDMqrsjJpjn3QK3UngobwPT7oc5NEMQ65j63ZVoC9F2oShQuAym4czAtl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2525293867524566,1388,U04,2019,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02VWZohmsNLsUrMtvt1JijXJYv3Vx9YExVbFyhpJXcaQZtqUN5H8Xzc3ef3RFvvneXl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1179064019247924,1389,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02sd8TvfqVGrzJpcbjrQ9GXuDcEiN3cH3JxNEWojQxxTYMu4U4AeZt3rd2E8oWphWHl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
2188473264625833,1390,U05,2021,German,https://www.facebook.com/wasserbetriebe/posts/pfbid035Av2fddGxx6xjER5zM8zuuFND4riia7vShqDDEN5J6FSJmT9JwWZBzAuaeXe5Qzwl,A4,Flood / stormwater / wastewater / sewer,B3,Operational update / resolution,Risk / incident communication
1305475209605556,1391,U02,2019,German,https://www.facebook.com/HamburgWasser/videos/444452929454988/,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
1451619395325717,1392,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0MMMqUqW59YY1aP2pZFkysdQZtftnExnkn2LFDziHVPBuEtY2AWGzVUuWqGQo4NEEl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
3391335960943074,1393,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0zazM1MkDpGmH7KwowSj8W4q6YiKdMwsCrWgyoGGb9H9gF7JkR2JQuVSHT2VpFbsZl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
454384088034768,1394,U05,2014,German,https://www.facebook.com/photo/?fbid=454384088034768&set=a.632073468958361,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
2703427166637322,1395,U12,2020,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid075shyDsitebDGpGs1BzxV6umYW4bYJjD1SiTZrmDphfe8QovUFUw1iHZ8HzeRKncl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
893135917376722,1396,U03,2015,Portuguese,https://www.facebook.com/photo/?fbid=893135917376722&set=a.636558505181850,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1471551299588226,1397,U01,2017,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02QprKrJSzihZqdBM33Z8ULZJEQdiJwDF8apgM1irFbFdF1KJ6ArMQKaLrDA89YwEnl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
937892188130834,1398,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02r8xpKzzQdXwtQwf1E7ZRUApdebC1LsnDFaCTHpLCH2CvwqR7inHykRptgXzjAxTPl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
966194440070869,1399,U03,2015,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02DuejnU8osVTmKgQUsGKMAdCBC2ADx5BPKMafg29DKsNHgMe8jEFh8SYNK7n5cu1hl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
976415342435160,1400,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/976415342435160,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10158642098426714,1401,U10,2022,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/1052413342043280/,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
886730894736939,1402,U01,2015,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/886730894736939,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
488741723289993,1403,U01,2022,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0F4beuvgpPrAKMmbAPceMZyzrg7U2AySCb7Ye4FTYZjjWqVpxVoHaQobThD4eWiDfl,A2,Service disruption / repair / infrastructure,B2,Instruction / advice to public,Risk / incident communication
2550755298281434,1404,U03,2019,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0zGCsAVvz8pLFse1ysmjtqczENaBwmuwFHm7WDYWMohr9w1cn95ix6ddVRFws9K3Ml,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
740430162647299,1405,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=740430162647299&set=a.636558505181850,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
839375411527938,1406,U12,2023,Finnish,https://www.facebook.com/reel/372332618654518/,A1,Water quality / safety / public health,B6,Institutional promotion / community news,Institutional / community communication
842060435817604,1407,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=842060435817604&set=a.636558505181850,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
2646695928740418,1408,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02yMtjLCWn1p8z2dpvNeGvc1aepD6YgEz5VtZk2Ewmubyk1jzazu7zCtPaU5pF79Whl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
238727909555004,1409,U03,2012,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/238727909555004,A3,Water conservation / drought / demand management,B5,Education / awareness,Education / awareness
1449097821780526,1410,U03,2017,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/1449097821780526,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10153675246554268,1411,U08,2015,French,https://www.facebook.com/photo/?fbid=10153675246554268&set=a.643560364467965,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
